task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
578;(1, 3);(4, 2);635;654;660;19;False
572;(9, 5);(5, 13);631;649;661;25;False
574;(7, 6);(1, 2);633;650;662;18;False
569;(16, 4);(1, 6);631;641;664;22;False
591;(10, 10);(16, 11);650;655;666;31;False
586;(6, 9);(14, 13);643;652;669;16;False
589;(12, 1);(13, 6);648;662;669;28;False
590;(10, 3);(4, 7);650;661;671;21;False
581;(11, 9);(7, 4);639;659;672;24;False
587;(8, 9);(2, 9);644;654;673;32;False
582;(15, 13);(7, 11);642;661;677;14;False
610;(12, 9);(10, 11);672;673;677;28;False
584;(8, 5);(2, 13);643;658;678;17;False
594;(10, 8);(4, 12);654;670;680;30;False
609;(15, 9);(13, 7);670;678;682;16;False
583;(11, 1);(8, 13);642;664;683;13;False
597;(13, 11);(9, 9);656;672;683;11;False
596;(9, 13);(13, 8);655;675;684;26;False
608;(10, 4);(11, 5);670;682;684;24;False
602;(4, 10);(16, 6);661;663;685;12;False
598;(6, 5);(11, 13);657;663;686;20;False
604;(7, 12);(10, 6);662;673;686;25;False
601;(3, 1);(16, 2);661;673;687;19;False
605;(1, 1);(10, 12);663;664;687;18;False
588;(1, 10);(15, 5);646;662;688;15;False
595;(14, 5);(6, 13);655;671;690;27;False
607;(14, 9);(1, 6);667;671;690;31;False
592;(1, 11);(12, 5);651;670;691;33;False
611;(4, 2);(8, 1);673;687;692;21;False
599;(3, 5);(7, 3);657;681;695;23;False
593;(1, 13);(10, 2);652;676;696;34;False
603;(5, 1);(16, 3);661;683;696;10;False
612;(5, 5);(1, 2);674;683;696;32;False
600;(16, 10);(13, 2);659;681;698;29;False
623;(13, 11);(10, 11);687;691;698;20;False
617;(15, 9);(14, 13);683;693;700;16;False
624;(13, 6);(9, 13);687;688;700;24;False
606;(7, 6);(2, 5);665;689;701;22;False
616;(3, 13);(10, 7);681;684;701;30;False
619;(4, 6);(8, 9);684;693;702;11;False
626;(5, 9);(10, 3);688;696;710;18;False
620;(1, 3);(7, 4);685;700;711;25;False
615;(12, 13);(7, 11);679;699;712;17;False
631;(11, 1);(16, 12);693;696;713;21;False
614;(12, 1);(15, 13);678;696;715;28;False
613;(1, 4);(12, 9);678;694;716;14;False
628;(1, 6);(16, 7);691;691;716;31;False
630;(10, 8);(10, 10);692;703;717;33;False
632;(10, 4);(7, 7);696;705;717;23;False
622;(9, 9);(16, 6);686;701;718;12;False
634;(16, 1);(8, 5);697;705;718;34;False
629;(7, 12);(4, 4);691;707;721;27;False
636;(4, 10);(1, 2);699;710;721;20;False
635;(12, 5);(1, 10);697;705;722;10;False
625;(7, 2);(2, 13);688;705;723;19;False
621;(1, 12);(13, 12);685;711;725;26;False
618;(16, 4);(7, 10);684;706;727;13;False
633;(14, 1);(13, 4);697;717;727;32;False
627;(8, 13);(15, 1);689;707;729;15;False
638;(13, 10);(13, 7);701;713;729;16;False
641;(6, 13);(3, 5);702;716;729;22;False
650;(5, 9);(6, 5);718;722;729;23;False
639;(4, 11);(1, 1);701;718;731;11;False
637;(16, 13);(4, 8);699;715;733;29;False
642;(16, 8);(10, 11);703;718;733;24;False
652;(12, 9);(13, 6);719;722;734;21;False
640;(10, 12);(11, 5);702;720;736;30;False
643;(13, 3);(1, 8);711;719;737;18;False
645;(14, 5);(16, 10);713;730;737;17;False
651;(10, 8);(10, 4);718;733;737;12;False
664;(8, 5);(13, 7);730;732;739;23;False
657;(2, 5);(4, 7);724;734;740;19;False
644;(16, 3);(4, 3);712;726;742;25;False
649;(16, 12);(10, 3);717;726;743;14;False
663;(4, 4);(3, 5);730;742;744;22;False
646;(6, 9);(6, 1);714;733;745;28;False
653;(16, 1);(11, 9);719;733;746;34;False
655;(9, 1);(12, 13);722;731;748;27;False
659;(5, 5);(10, 7);728;743;750;13;False
671;(10, 4);(16, 4);738;738;750;12;False
667;(16, 6);(15, 5);734;749;751;24;False
661;(13, 4);(12, 5);730;740;752;15;False
658;(10, 6);(7, 4);726;740;753;32;False
662;(10, 2);(5, 9);730;740;753;16;False
648;(7, 8);(12, 1);717;741;755;31;False
674;(1, 11);(5, 13);741;749;755;19;False
656;(3, 1);(4, 10);723;742;756;10;False
647;(9, 13);(4, 2);716;741;757;33;False
665;(7, 2);(1, 3);732;747;757;11;False
669;(11, 1);(13, 10);737;745;757;30;False
660;(1, 13);(10, 10);728;743;759;26;False
672;(10, 11);(14, 5);738;749;759;17;False
668;(8, 13);(1, 6);735;747;762;21;False
673;(11, 13);(14, 13);740;748;762;23;False
670;(7, 10);(7, 6);738;747;763;18;False
666;(3, 13);(8, 9);734;751;765;29;False
684;(11, 9);(10, 7);753;762;765;15;False
654;(13, 11);(7, 3);722;748;766;20;False
676;(7, 7);(13, 7);744;756;766;14;False
678;(4, 11);(1, 12);746;762;768;28;False
692;(6, 13);(5, 13);758;767;768;30;False
679;(9, 9);(16, 2);747;749;769;34;False
686;(16, 1);(16, 4);754;766;769;32;False
677;(1, 8);(16, 11);745;750;772;22;False
698;(10, 7);(15, 5);766;766;773;15;False
694;(16, 6);(10, 11);760;763;774;17;False
675;(2, 13);(11, 5);743;757;776;25;False
682;(16, 3);(13, 6);751;767;777;13;False
700;(13, 7);(10, 8);767;767;777;14;False
683;(4, 4);(6, 9);752;765;780;24;False
688;(12, 1);(1, 11);756;756;780;31;False
691;(6, 1);(1, 1);758;761;780;33;False
703;(1, 13);(1, 6);769;773;780;30;False
690;(7, 4);(13, 8);758;767;783;11;False
697;(9, 5);(7, 10);764;771;783;18;False
681;(12, 13);(1, 4);751;764;784;12;False
680;(4, 8);(16, 10);749;767;787;27;False
701;(5, 5);(7, 12);767;776;787;20;False
687;(5, 9);(15, 1);756;766;788;19;False
685;(14, 1);(10, 3);754;775;789;16;False
699;(14, 9);(10, 2);766;772;789;29;False
689;(1, 7);(13, 12);757;769;790;10;False
705;(15, 13);(7, 11);770;781;792;32;False
715;(1, 3);(4, 4);781;784;792;30;False
695;(9, 1);(14, 13);763;778;795;21;False
693;(13, 4);(4, 7);760;778;796;26;False
702;(13, 3);(10, 4);769;789;797;28;False
707;(16, 1);(16, 11);774;779;797;15;False
709;(16, 8);(10, 6);777;785;797;25;False
696;(3, 9);(5, 1);763;784;798;23;False
716;(6, 13);(4, 10);784;796;801;11;False
713;(8, 5);(13, 2);781;793;802;33;False
711;(15, 5);(4, 3);778;790;803;13;False
704;(3, 5);(9, 9);770;789;804;34;False
708;(5, 13);(16, 4);775;782;804;17;False
727;(15, 9);(14, 9);796;803;804;21;False
719;(10, 12);(11, 5);788;799;807;27;False
706;(10, 10);(1, 2);773;786;809;22;False
710;(2, 13);(13, 10);778;792;810;14;False
734;(7, 6);(9, 5);803;808;811;11;False
712;(1, 10);(3, 1);781;793;813;31;False
717;(8, 1);(16, 13);784;796;817;12;False
726;(10, 8);(15, 13);793;807;817;30;False
718;(1, 11);(13, 8);785;798;818;18;False
721;(3, 13);(1, 13);789;816;818;19;False
731;(7, 7);(12, 13);798;807;818;28;False
728;(7, 8);(16, 7);797;805;819;26;False
714;(12, 9);(1, 1);781;799;820;24;False
729;(10, 3);(11, 13);798;800;820;25;False
736;(10, 4);(16, 2);805;810;820;34;False
724;(16, 3);(6, 5);791;806;822;10;False
730;(10, 6);(6, 1);798;813;822;15;False
720;(2, 5);(16, 10);788;802;823;20;False
722;(5, 5);(13, 6);790;805;824;16;False
723;(1, 6);(2, 1);790;808;824;29;False
737;(4, 6);(1, 8);805;818;825;21;False
735;(13, 7);(16, 8);804;821;827;13;False
725;(16, 12);(1, 4);793;807;833;32;False
748;(1, 11);(8, 13);819;821;834;19;False
738;(7, 3);(4, 11);805;825;836;27;False
732;(16, 6);(1, 12);799;815;837;23;False
750;(1, 2);(3, 1);821;823;837;24;False
747;(7, 6);(4, 7);819;829;838;18;False
745;(10, 7);(10, 2);818;834;839;30;False
756;(3, 5);(7, 2);825;833;840;15;False
739;(4, 3);(11, 1);808;827;841;11;False
740;(11, 9);(9, 13);810;831;841;22;False
749;(16, 7);(6, 13);820;820;841;26;False
733;(13, 11);(4, 4);802;822;842;33;False
751;(1, 10);(3, 13);821;834;843;25;False
742;(16, 4);(1, 7);812;819;844;17;False
741;(2, 9);(9, 9);811;829;846;14;False
743;(6, 9);(14, 1);814;830;847;31;False
759;(13, 7);(7, 11);828;836;847;13;False
765;(1, 2);(1, 1);839;848;849;18;False
757;(1, 3);(14, 5);825;828;851;29;False
758;(4, 10);(10, 3);826;831;851;21;False
752;(13, 12);(8, 1);821;834;852;34;False
754;(10, 8);(15, 9);823;838;852;20;False
744;(12, 1);(4, 12);818;835;854;12;False
755;(6, 5);(16, 10);824;833;855;16;False
753;(12, 13);(7, 10);823;844;856;10;False
767;(8, 5);(15, 5);841;850;857;30;False
768;(12, 5);(7, 7);842;849;858;11;False
770;(8, 9);(13, 3);842;850;862;22;False
760;(1, 13);(5, 9);834;855;863;32;False
762;(12, 9);(7, 12);837;851;863;27;False
764;(10, 10);(16, 6);838;853;863;23;False
746;(3, 9);(13, 8);819;843;864;28;False
771;(7, 8);(13, 10);843;856;864;33;False
782;(4, 12);(6, 9);855;855;864;12;False
763;(1, 8);(16, 11);838;847;867;24;False
776;(10, 6);(10, 11);848;862;867;31;False
774;(11, 5);(7, 6);847;855;870;14;False
769;(7, 3);(11, 9);842;859;873;26;False
761;(5, 5);(10, 4);835;860;874;19;False
779;(4, 3);(13, 2);852;863;877;21;False
778;(16, 8);(1, 7);852;859;878;29;False
789;(15, 5);(10, 10);864;866;878;23;False
777;(6, 1);(15, 13);850;855;879;18;False
781;(13, 4);(16, 7);853;866;879;34;False
775;(1, 6);(13, 6);848;863;880;13;False
786;(15, 9);(16, 1);859;871;880;11;False
784;(6, 5);(11, 1);857;873;883;10;False
787;(8, 9);(1, 10);863;878;886;22;False
766;(16, 13);(2, 13);840;865;887;15;False
773;(1, 4);(10, 12);845;866;889;17;False
804;(13, 4);(13, 6);881;887;889;11;False
783;(4, 8);(4, 10);856;878;892;16;False
792;(13, 11);(7, 10);865;883;892;12;False
780;(8, 13);(3, 1);853;876;893;20;False
797;(14, 13);(10, 11);874;881;895;26;False
795;(10, 7);(15, 1);868;882;896;31;False
800;(13, 10);(13, 3);879;888;896;23;False
791;(7, 2);(3, 13);865;879;897;28;False
796;(9, 1);(16, 2);871;879;898;14;False
793;(8, 1);(5, 9);865;888;900;33;False
798;(2, 9);(4, 11);875;890;900;19;False
772;(16, 3);(1, 12);844;873;901;25;False
785;(2, 5);(13, 7);858;881;901;30;False
805;(9, 5);(9, 9);881;892;901;13;False
790;(16, 10);(1, 11);864;884;902;27;False
794;(14, 1);(10, 2);868;888;903;24;False
801;(14, 5);(14, 9);879;896;904;29;False
808;(3, 5);(1, 8);888;899;909;15;False
788;(12, 1);(1, 13);864;885;911;32;False
807;(12, 9);(12, 13);887;906;912;22;False
809;(16, 8);(10, 4);890;902;912;17;False
802;(6, 13);(11, 5);880;897;914;34;False
803;(7, 7);(1, 2);880;901;916;18;False
810;(7, 8);(7, 11);890;901;916;11;False
816;(16, 7);(10, 7);897;908;918;23;False
799;(3, 9);(16, 4);878;899;921;21;False
811;(7, 3);(7, 4);893;908;921;20;False
812;(13, 8);(10, 10);893;909;921;12;False
813;(11, 9);(1, 6);894;908;921;26;False
820;(1, 10);(3, 13);901;911;921;33;False
822;(1, 12);(9, 5);902;902;921;25;False
819;(8, 13);(10, 8);901;912;922;13;False
823;(8, 1);(10, 6);902;913;922;30;False
824;(4, 8);(2, 9);903;914;926;27;False
826;(16, 12);(16, 3);905;917;926;29;False
806;(7, 12);(13, 2);884;910;928;10;False
817;(5, 13);(7, 2);898;915;928;28;False
821;(1, 3);(7, 10);902;911;928;19;False
815;(1, 1);(15, 5);897;912;930;31;False
814;(11, 1);(4, 6);896;917;933;16;False
836;(13, 3);(13, 6);922;930;933;21;False
838;(13, 12);(13, 8);922;929;933;12;False
818;(1, 7);(3, 1);899;921;935;14;False
840;(3, 13);(2, 1);922;922;937;33;False
835;(10, 7);(10, 11);922;934;938;20;False
825;(14, 13);(9, 13);904;922;939;24;False
831;(12, 5);(14, 1);915;933;940;11;False
832;(5, 9);(15, 9);917;930;940;18;False
827;(4, 7);(16, 11);910;925;941;15;False
833;(12, 13);(1, 8);917;925;941;34;False
828;(13, 10);(13, 7);912;930;945;32;False
830;(4, 2);(16, 8);913;924;946;17;False
841;(16, 4);(16, 7);923;931;947;25;False
839;(1, 11);(11, 13);922;935;948;26;False
834;(5, 1);(14, 9);919;929;949;23;False
849;(9, 9);(9, 5);934;943;949;16;False
829;(4, 4);(4, 10);913;935;953;22;False
845;(2, 13);(4, 3);929;936;953;19;False
837;(16, 6);(16, 13);922;939;954;30;False
843;(2, 5);(12, 1);927;939;955;27;False
842;(1, 2);(1, 10);923;942;958;13;False
861;(13, 7);(8, 5);947;953;960;17;False
844;(13, 11);(9, 1);927;943;961;29;False
848;(14, 5);(8, 9);931;945;961;31;False
850;(7, 8);(13, 3);934;948;962;12;False
852;(7, 7);(16, 10);936;950;962;14;False
847;(13, 4);(8, 13);929;943;963;10;False
853;(7, 11);(3, 9);938;953;963;33;False
846;(10, 12);(1, 4);929;945;964;28;False
857;(11, 5);(4, 8);941;953;964;18;False
858;(7, 12);(10, 4);942;954;965;15;False
859;(2, 1);(15, 5);942;949;967;34;False
866;(11, 1);(16, 1);954;963;968;19;False
851;(7, 4);(13, 12);934;951;971;21;False
856;(13, 2);(3, 5);941;955;972;11;False
860;(13, 10);(10, 7);946;960;972;32;False
854;(16, 2);(3, 1);939;959;973;20;False
863;(16, 3);(10, 3);949;964;974;26;False
869;(9, 5);(4, 3);956;967;975;27;False
873;(10, 2);(10, 10);962;968;976;12;False
855;(14, 13);(8, 1);940;957;979;24;False
870;(4, 6);(1, 8);959;972;980;13;False
867;(4, 7);(5, 9);954;969;981;22;False
886;(1, 1);(1, 6);974;976;981;20;False
865;(2, 9);(16, 12);950;961;982;16;False
871;(6, 1);(8, 5);961;976;983;31;False
862;(7, 3);(10, 11);948;970;985;23;False
864;(3, 13);(13, 8);950;969;988;25;False
892;(1, 10);(1, 12);982;986;988;20;False
876;(7, 2);(4, 2);964;984;989;29;False
868;(16, 8);(1, 11);955;966;990;30;False
877;(16, 7);(12, 1);964;980;990;10;False
872;(16, 6);(7, 6);962;980;991;17;False
884;(12, 9);(15, 9);973;991;994;11;False
874;(1, 13);(16, 4);963;970;996;33;False
882;(11, 1);(13, 3);969;984;996;19;False
883;(7, 10);(14, 1);972;982;998;21;False
878;(12, 5);(1, 4);965;979;999;18;False
875;(5, 1);(6, 9);963;989;1000;14;False
893;(1, 8);(3, 9);982;988;1000;22;False
880;(7, 11);(10, 4);966;987;1001;15;False
881;(12, 13);(1, 3);968;982;1003;34;False
885;(4, 10);(13, 10);973;992;1007;32;False
879;(15, 1);(6, 13);965;983;1008;28;False
897;(7, 7);(9, 5);989;1002;1008;20;False
889;(10, 7);(1, 7);977;994;1009;12;False
901;(8, 5);(11, 9);991;1000;1009;10;False
895;(13, 4);(5, 9);984;990;1011;31;False
899;(6, 1);(4, 12);990;1001;1014;29;False
887;(4, 11);(15, 5);975;992;1015;26;False
891;(11, 13);(9, 13);981;1000;1015;13;False
894;(4, 7);(13, 6);983;1002;1015;16;False
888;(14, 5);(4, 3);976;996;1016;27;False
896;(7, 4);(8, 9);986;1000;1016;23;False
890;(15, 13);(7, 8);980;1002;1017;24;False
903;(15, 9);(3, 13);995;995;1017;11;False
916;(14, 1);(16, 4);1010;1017;1022;20;False
908;(8, 1);(16, 2);1001;1014;1023;14;False
900;(16, 11);(8, 13);991;1010;1024;30;False
915;(4, 8);(4, 2);1010;1017;1024;12;False
910;(10, 8);(7, 11);1002;1019;1025;15;False
904;(13, 12);(11, 5);997;1015;1028;19;False
911;(4, 4);(16, 6);1004;1011;1028;34;False
912;(7, 12);(10, 12);1008;1023;1028;32;False
913;(1, 13);(2, 13);1009;1015;1029;28;False
909;(10, 11);(5, 5);1001;1019;1030;22;False
923;(6, 1);(2, 1);1017;1026;1030;23;False
898;(2, 9);(13, 11);989;1012;1031;25;False
902;(3, 1);(10, 6);992;1016;1033;17;False
914;(16, 3);(16, 8);1009;1020;1037;10;False
917;(3, 9);(12, 1);1012;1014;1037;31;False
918;(13, 10);(7, 10);1015;1029;1037;29;False
919;(16, 10);(6, 13);1016;1023;1037;16;False
905;(1, 6);(1, 1);997;1021;1038;33;False
924;(1, 8);(7, 3);1018;1026;1038;11;False
906;(3, 5);(12, 9);999;1021;1039;21;False
920;(5, 1);(7, 6);1016;1032;1041;26;False
921;(1, 10);(10, 10);1016;1027;1041;13;False
922;(10, 7);(15, 1);1017;1027;1042;27;False
932;(10, 12);(7, 11);1029;1029;1047;32;False
926;(6, 5);(10, 4);1023;1034;1049;20;False
929;(7, 2);(7, 4);1025;1037;1049;30;False
927;(16, 1);(14, 1);1024;1039;1051;14;False
935;(15, 9);(9, 1);1031;1035;1052;25;False
907;(16, 12);(1, 4);1000;1028;1053;18;False
925;(13, 7);(4, 11);1018;1039;1053;24;False
933;(11, 1);(12, 13);1029;1039;1054;19;False
937;(13, 4);(13, 8);1032;1050;1054;22;False
940;(4, 8);(2, 1);1038;1045;1054;16;False
936;(7, 8);(1, 7);1031;1045;1055;23;False
939;(15, 13);(14, 13);1038;1055;1056;31;False
930;(16, 2);(14, 9);1026;1047;1060;15;False
945;(13, 3);(10, 8);1040;1047;1060;21;False
931;(8, 13);(2, 5);1029;1047;1061;34;False
934;(11, 13);(14, 5);1030;1050;1062;28;False
928;(16, 7);(4, 2);1025;1044;1065;12;False
938;(4, 10);(11, 5);1034;1049;1067;17;False
953;(6, 9);(5, 9);1053;1066;1067;25;False
949;(15, 5);(15, 1);1048;1064;1070;32;False
956;(7, 12);(10, 4);1055;1059;1070;24;False
941;(3, 1);(2, 13);1038;1058;1073;29;False
948;(1, 1);(8, 9);1043;1058;1074;26;False
943;(5, 13);(1, 3);1039;1057;1075;11;False
954;(16, 10);(10, 2);1054;1062;1076;19;False
958;(7, 6);(3, 9);1055;1067;1076;16;False
944;(9, 13);(4, 4);1039;1062;1078;33;False
951;(13, 12);(4, 7);1050;1063;1079;20;False
946;(6, 13);(1, 6);1042;1068;1080;27;False
947;(7, 10);(16, 4);1042;1058;1080;13;False
959;(13, 6);(7, 3);1056;1066;1083;22;False
962;(1, 12);(4, 8);1061;1075;1084;21;False
942;(1, 2);(16, 6);1038;1064;1085;10;False
952;(10, 11);(1, 11);1052;1073;1086;14;False
961;(10, 7);(7, 4);1061;1076;1086;15;False
971;(10, 8);(15, 5);1075;1078;1086;26;False
950;(16, 13);(10, 6);1050;1074;1087;30;False
973;(1, 8);(3, 5);1077;1081;1087;16;False
957;(8, 1);(2, 9);1055;1069;1088;23;False
960;(4, 3);(13, 2);1057;1078;1090;31;False
965;(1, 10);(7, 11);1066;1080;1091;12;False
967;(16, 8);(9, 5);1068;1078;1091;17;False
963;(11, 9);(10, 10);1062;1080;1092;34;False
972;(8, 5);(10, 4);1076;1090;1093;11;False
968;(11, 5);(16, 2);1071;1084;1096;24;False
978;(13, 4);(6, 5);1081;1090;1098;13;False
955;(16, 12);(4, 11);1054;1084;1099;18;False
964;(2, 5);(9, 1);1063;1086;1099;28;False
982;(16, 6);(12, 5);1087;1089;1100;26;False
966;(14, 1);(12, 9);1068;1086;1101;25;False
970;(12, 13);(1, 7);1074;1084;1103;29;False
975;(7, 8);(10, 2);1079;1093;1104;33;False
977;(7, 2);(13, 7);1081;1091;1105;27;False
976;(8, 9);(4, 7);1080;1091;1106;20;False
984;(7, 6);(3, 9);1087;1100;1107;14;False
969;(3, 13);(4, 6);1071;1096;1108;32;False
986;(1, 13);(1, 4);1088;1101;1110;16;False
981;(10, 3);(3, 1);1086;1102;1111;10;False
996;(4, 10);(8, 5);1100;1101;1111;18;False
985;(4, 8);(1, 11);1088;1106;1112;30;False
988;(9, 9);(10, 12);1091;1102;1112;31;False
974;(14, 13);(7, 12);1077;1095;1113;19;False
983;(16, 10);(13, 12);1087;1109;1116;15;False
979;(16, 11);(15, 9);1084;1106;1117;22;False
980;(15, 1);(15, 13);1085;1104;1118;21;False
987;(16, 13);(13, 10);1089;1111;1119;23;False
997;(11, 1);(10, 7);1101;1108;1119;26;False
995;(7, 10);(11, 13);1100;1113;1120;28;False
1001;(10, 8);(8, 1);1106;1113;1122;27;False
994;(1, 1);(4, 12);1099;1108;1123;13;False
1000;(7, 7);(2, 9);1105;1115;1123;33;False
989;(2, 13);(13, 3);1092;1102;1125;12;False
990;(13, 6);(6, 13);1092;1109;1125;17;False
991;(5, 5);(16, 4);1093;1105;1126;34;False
1007;(11, 5);(10, 2);1112;1116;1126;18;False
992;(10, 10);(3, 5);1094;1112;1131;11;False
999;(1, 3);(16, 8);1104;1108;1132;29;False
1002;(14, 9);(12, 5);1107;1122;1132;20;False
993;(6, 1);(11, 9);1097;1116;1133;24;False
1008;(15, 5);(16, 6);1113;1134;1136;19;False
1009;(7, 8);(13, 4);1113;1127;1137;30;False
1013;(16, 3);(14, 1);1119;1134;1138;21;False
998;(16, 1);(8, 13);1102;1118;1139;25;False
1003;(7, 11);(7, 4);1108;1123;1140;32;False
1010;(1, 13);(5, 9);1114;1132;1140;31;False
1004;(4, 11);(5, 1);1109;1124;1143;14;False
1006;(9, 5);(6, 5);1112;1128;1143;10;False
1011;(4, 10);(13, 11);1117;1131;1145;15;False
1005;(10, 11);(1, 10);1111;1133;1147;16;False
1024;(3, 5);(6, 13);1132;1132;1147;11;False
1019;(10, 8);(4, 2);1124;1136;1149;13;False
1020;(13, 8);(14, 13);1126;1141;1149;12;False
1023;(16, 11);(5, 13);1127;1136;1149;34;False
1016;(9, 13);(8, 5);1121;1139;1150;28;False
1015;(4, 4);(1, 2);1120;1144;1151;23;False
1018;(10, 7);(15, 13);1124;1140;1151;33;False
1026;(13, 10);(7, 10);1133;1143;1151;29;False
1012;(10, 4);(10, 12);1118;1132;1152;22;False
1014;(10, 3);(8, 9);1120;1138;1152;26;False
1027;(14, 9);(10, 2);1134;1138;1153;24;False
1022;(10, 6);(4, 8);1127;1146;1156;17;False
1017;(16, 2);(7, 6);1123;1141;1157;27;False
1021;(4, 7);(13, 6);1126;1144;1158;18;False
1032;(7, 12);(2, 9);1141;1146;1158;31;False
1029;(4, 3);(1, 4);1138;1153;1159;30;False
1037;(1, 7);(2, 1);1148;1152;1159;16;False
1030;(7, 3);(9, 1);1139;1148;1161;21;False
1036;(14, 5);(9, 9);1146;1153;1166;15;False
1025;(3, 9);(12, 9);1133;1146;1168;20;False
1031;(16, 4);(6, 9);1140;1156;1171;32;False
1040;(9, 5);(11, 13);1150;1162;1173;13;False
1042;(16, 3);(8, 1);1151;1163;1173;33;False
1044;(3, 5);(13, 11);1152;1157;1174;23;False
1035;(1, 11);(7, 4);1144;1158;1175;14;False
1038;(16, 10);(7, 11);1148;1163;1176;11;False
1049;(4, 8);(16, 6);1157;1157;1176;17;False
1028;(7, 2);(2, 13);1137;1161;1179;19;False
1050;(4, 10);(10, 12);1158;1169;1179;27;False
1033;(15, 5);(7, 8);1141;1166;1181;25;False
1047;(1, 1);(10, 7);1153;1165;1181;24;False
1039;(16, 13);(12, 5);1150;1171;1183;34;False
1054;(8, 5);(10, 6);1160;1180;1183;30;False
1056;(8, 9);(2, 1);1167;1168;1183;15;False
1041;(12, 13);(3, 1);1150;1161;1185;29;False
1051;(9, 13);(13, 6);1159;1171;1186;18;False
1034;(16, 1);(4, 6);1144;1170;1187;10;False
1043;(1, 8);(14, 1);1152;1168;1189;28;False
1045;(6, 5);(13, 12);1152;1170;1189;12;False
1071;(10, 8);(9, 9);1184;1186;1191;30;False
1046;(1, 3);(7, 10);1153;1175;1192;22;False
1053;(13, 4);(8, 13);1160;1175;1193;16;False
1062;(10, 3);(4, 4);1176;1184;1193;14;False
1052;(10, 4);(16, 11);1159;1174;1194;31;False
1055;(4, 7);(10, 10);1162;1177;1194;21;False
1057;(16, 2);(16, 8);1169;1179;1194;20;False
1060;(11, 13);(7, 12);1174;1174;1195;13;False
1059;(4, 2);(16, 3);1174;1179;1196;33;False
1048;(3, 13);(13, 2);1154;1174;1199;26;False
1068;(7, 2);(10, 2);1182;1195;1200;27;False
1061;(1, 7);(1, 4);1175;1201;1204;23;False
1076;(16, 10);(16, 1);1190;1197;1207;12;False
1063;(6, 9);(11, 5);1177;1196;1209;17;False
1083;(13, 12);(10, 7);1195;1201;1209;31;False
1064;(14, 5);(13, 3);1177;1198;1210;11;False
1067;(4, 12);(13, 7);1182;1194;1210;24;False
1058;(15, 1);(7, 7);1172;1195;1211;32;False
1074;(5, 13);(1, 11);1188;1197;1211;10;False
1080;(1, 12);(7, 10);1194;1202;1212;22;False
1078;(6, 13);(10, 6);1193;1198;1213;16;False
1072;(8, 5);(5, 5);1186;1199;1214;29;False
1087;(4, 6);(4, 8);1201;1212;1214;27;False
1077;(2, 9);(3, 5);1192;1209;1217;14;False
1081;(10, 10);(16, 8);1195;1203;1217;20;False
1065;(13, 10);(16, 4);1180;1203;1218;19;False
1066;(16, 6);(6, 1);1180;1197;1218;25;False
1082;(13, 4);(10, 3);1195;1209;1218;30;False
1073;(2, 5);(7, 4);1187;1205;1219;18;False
1085;(11, 9);(3, 9);1197;1212;1220;33;False
1069;(15, 9);(7, 11);1184;1208;1224;15;False
1070;(16, 12);(4, 3);1184;1201;1224;34;False
1089;(16, 1);(9, 9);1208;1208;1224;12;False
1084;(12, 5);(16, 11);1196;1215;1225;13;False
1086;(13, 8);(7, 12);1200;1216;1226;26;False
1075;(11, 1);(2, 13);1190;1206;1227;28;False
1092;(8, 9);(7, 6);1211;1223;1227;11;False
1097;(10, 6);(1, 7);1214;1214;1227;16;False
1095;(8, 1);(4, 7);1212;1222;1234;17;False
1094;(13, 11);(3, 13);1212;1223;1235;32;False
1102;(4, 6);(7, 7);1219;1229;1238;30;False
1091;(14, 1);(11, 13);1210;1220;1239;24;False
1105;(13, 3);(6, 1);1220;1230;1239;18;False
1096;(1, 6);(7, 8);1213;1229;1240;22;False
1100;(10, 7);(7, 2);1218;1235;1243;14;False
1093;(4, 2);(10, 11);1211;1228;1245;10;False
1079;(3, 1);(15, 13);1194;1218;1246;21;False
1106;(9, 13);(3, 9);1221;1235;1247;33;False
1104;(10, 10);(13, 10);1219;1237;1248;25;False
1113;(8, 5);(11, 5);1228;1245;1248;28;False
1090;(1, 4);(16, 7);1210;1229;1249;31;False
1111;(4, 11);(13, 4);1227;1233;1250;26;False
1114;(2, 9);(12, 9);1228;1231;1251;16;False
1088;(14, 9);(4, 10);1205;1232;1253;23;False
1110;(9, 5);(4, 12);1226;1243;1255;13;False
1099;(15, 5);(6, 5);1215;1237;1256;29;False
1098;(14, 13);(1, 3);1215;1230;1257;27;False
1109;(6, 9);(16, 6);1225;1229;1258;12;False
1112;(2, 5);(16, 13);1228;1233;1258;11;False
1107;(3, 5);(16, 3);1225;1236;1259;15;False
1103;(7, 10);(13, 2);1219;1243;1263;19;False
1108;(11, 9);(1, 10);1225;1242;1263;34;False
1120;(13, 12);(13, 7);1241;1259;1264;22;False
1130;(4, 8);(5, 1);1254;1256;1264;23;False
1101;(1, 12);(16, 8);1218;1244;1265;20;False
1129;(13, 4);(11, 5);1252;1257;1268;16;False
1117;(1, 11);(4, 3);1239;1255;1270;30;False
1118;(6, 13);(4, 4);1240;1257;1270;18;False
1115;(13, 8);(1, 8);1235;1254;1272;17;False
1127;(10, 7);(13, 6);1250;1268;1274;31;False
1123;(9, 9);(3, 1);1247;1261;1275;21;False
1135;(16, 13);(12, 1);1259;1259;1277;11;False
1116;(15, 9);(1, 13);1236;1258;1278;32;False
