task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
536;(10, 6);(8, 9);636;643;648;19;False
537;(5, 9);(4, 8);642;646;648;23;False
534;(13, 2);(3, 5);635;636;651;16;False
533;(7, 10);(6, 1);633;633;652;17;False
539;(13, 7);(15, 9);643;648;652;15;False
531;(5, 5);(3, 13);630;641;655;18;False
542;(1, 6);(1, 13);648;648;655;27;False
547;(6, 13);(7, 11);653;654;657;10;False
538;(7, 8);(5, 13);642;644;660;25;False
540;(16, 2);(7, 7);643;649;663;26;False
541;(7, 6);(16, 1);647;652;666;19;False
544;(9, 5);(4, 6);649;653;667;22;False
550;(13, 11);(15, 5);658;659;667;24;False
546;(1, 2);(10, 6);653;654;669;13;False
545;(12, 5);(16, 4);652;659;674;29;False
548;(7, 2);(4, 3);656;668;676;17;False
549;(9, 13);(16, 8);656;664;676;25;False
543;(16, 3);(1, 3);649;657;677;21;False
551;(7, 12);(1, 11);661;668;677;26;False
552;(12, 9);(1, 8);664;668;680;11;False
554;(4, 8);(11, 5);668;676;686;12;False
555;(14, 13);(10, 11);668;671;686;15;False
556;(2, 13);(1, 2);670;674;690;14;False
559;(3, 1);(4, 12);677;679;691;16;False
560;(13, 10);(2, 9);678;679;691;28;False
553;(13, 2);(2, 5);667;676;692;19;False
557;(6, 1);(10, 10);675;680;693;17;False
562;(9, 13);(16, 13);681;687;694;13;False
561;(15, 5);(1, 3);678;680;697;25;False
564;(4, 3);(4, 6);687;694;697;22;False
558;(11, 1);(6, 13);677;684;701;29;False
572;(4, 7);(3, 9);698;698;701;22;False
567;(9, 9);(10, 12);692;698;702;15;False
563;(10, 7);(1, 10);687;688;705;27;False
565;(13, 4);(5, 1);691;692;705;24;False
566;(11, 9);(7, 11);692;700;706;10;False
569;(8, 5);(8, 9);694;701;709;21;False
568;(1, 6);(7, 2);693;694;712;19;False
571;(6, 9);(1, 4);698;704;714;17;False
579;(8, 1);(10, 4);710;713;718;23;False
