task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
678;(16, 12);(5, 5);637;646;668;19;False
684;(4, 7);(16, 11);644;647;668;15;False
691;(1, 8);(6, 13);651;657;670;22;False
692;(1, 13);(14, 9);653;653;670;24;False
693;(16, 4);(15, 9);657;657;672;12;False
690;(3, 9);(8, 1);650;659;676;11;False
686;(13, 10);(7, 4);647;660;678;10;False
702;(4, 12);(11, 9);665;665;678;27;False
688;(15, 1);(4, 8);649;657;679;23;False
694;(15, 5);(9, 13);657;661;679;17;False
697;(7, 10);(2, 1);661;667;681;25;True
703;(8, 1);(16, 7);666;667;681;21;False
698;(10, 2);(11, 5);662;672;682;26;False
695;(2, 9);(12, 5);657;666;686;14;False
707;(12, 13);(13, 6);673;674;686;15;True
709;(10, 2);(13, 3);674;679;687;11;False
706;(7, 4);(16, 6);672;677;688;16;False
708;(14, 5);(10, 7);673;679;688;12;False
699;(16, 8);(1, 2);662;668;689;13;False
700;(12, 1);(10, 8);663;676;691;28;False
705;(7, 8);(13, 2);671;679;692;20;False
722;(6, 5);(3, 5);687;689;692;19;False
717;(15, 9);(10, 12);682;684;694;21;True
711;(8, 5);(5, 13);675;685;696;26;False
712;(4, 2);(12, 1);675;681;696;29;False
701;(4, 10);(16, 2);665;673;699;18;False
715;(9, 13);(2, 1);676;679;699;17;False
725;(8, 9);(8, 13);690;693;699;12;False
719;(10, 6);(16, 7);684;689;701;10;False
704;(2, 13);(16, 1);670;674;702;22;False
713;(10, 11);(16, 4);676;689;703;27;False
714;(11, 13);(1, 3);676;681;703;24;False
718;(4, 4);(7, 7);683;691;703;25;False
716;(12, 5);(1, 10);678;686;704;14;False
710;(1, 7);(11, 1);674;687;707;23;False
726;(14, 1);(7, 3);690;690;708;11;False
731;(16, 2);(10, 2);696;697;709;20;False
729;(4, 10);(11, 9);695;700;710;26;False
734;(1, 11);(4, 8);698;700;710;19;False
720;(6, 9);(11, 5);684;699;712;15;False
727;(13, 6);(7, 12);691;698;712;28;True
723;(7, 2);(12, 13);687;697;713;13;False
740;(16, 3);(10, 3);704;704;715;27;False
728;(16, 13);(9, 1);692;695;716;16;False
721;(7, 11);(3, 9);686;707;717;25;False
730;(13, 8);(13, 2);695;704;718;29;False
724;(15, 13);(13, 3);689;706;720;21;False
737;(4, 6);(3, 5);703;708;720;17;True
742;(10, 2);(14, 9);705;709;722;20;False
732;(6, 1);(15, 5);696;710;724;24;False
745;(11, 13);(7, 11);711;718;724;26;False
741;(10, 7);(10, 4);704;712;725;18;False
733;(16, 7);(1, 13);697;701;726;10;False
738;(13, 10);(2, 9);703;709;727;12;False
747;(12, 1);(9, 5);714;720;727;29;True
735;(5, 9);(1, 2);702;717;728;28;False
744;(10, 8);(13, 4);709;719;728;23;False
743;(4, 2);(10, 11);707;714;729;11;False
748;(4, 3);(11, 5);714;715;729;19;False
739;(4, 12);(16, 12);703;711;730;14;False
736;(16, 11);(3, 9);702;712;731;22;False
750;(6, 5);(1, 11);714;721;733;27;False
753;(5, 1);(12, 9);718;720;737;16;False
749;(1, 7);(7, 6);714;730;739;12;False
752;(5, 5);(16, 10);716;722;739;17;False
757;(13, 6);(16, 6);723;731;740;15;True
758;(5, 13);(4, 10);724;736;740;11;False
759;(7, 7);(10, 12);725;731;740;29;False
751;(14, 13);(10, 6);716;727;741;13;False
754;(4, 11);(6, 9);721;731;741;26;False
760;(2, 1);(13, 2);725;730;742;28;False
746;(1, 12);(16, 8);712;722;744;25;False
767;(12, 1);(11, 5);735;737;744;19;True
761;(4, 7);(10, 3);725;735;746;10;False
763;(16, 2);(16, 13);730;735;746;23;False
762;(11, 9);(2, 5);726;734;748;24;False
773;(16, 12);(13, 10);739;741;748;17;False
755;(3, 13);(1, 8);721;739;749;22;False
756;(14, 9);(1, 1);722;722;749;20;False
765;(9, 13);(7, 4);733;738;749;14;False
776;(5, 13);(4, 10);743;746;750;29;False
777;(16, 7);(15, 1);744;745;752;25;True
769;(15, 13);(13, 12);736;744;755;16;False
766;(4, 12);(13, 8);734;742;758;21;False
764;(2, 13);(16, 4);730;736;759;27;False
772;(13, 7);(7, 12);739;746;759;15;False
774;(2, 9);(12, 5);742;743;759;11;False
775;(7, 6);(7, 8);743;750;763;13;False
782;(13, 6);(10, 2);750;756;763;23;False
770;(1, 6);(3, 1);737;750;765;24;False
778;(4, 4);(9, 1);745;757;765;29;False
785;(1, 7);(14, 5);751;751;765;22;False
768;(1, 10);(16, 11);735;747;767;26;False
783;(11, 9);(1, 12);750;751;767;17;False
787;(7, 7);(5, 1);752;753;767;28;True
789;(15, 9);(13, 11);756;764;768;16;False
790;(7, 11);(12, 9);757;760;768;15;False
781;(4, 3);(8, 5);747;760;770;10;False
784;(12, 1);(6, 13);751;751;770;19;False
779;(2, 1);(4, 11);745;757;771;14;False
780;(10, 11);(1, 2);746;747;771;12;False
786;(16, 1);(13, 7);752;762;771;27;False
788;(2, 5);(16, 3);754;754;771;20;False
771;(3, 5);(14, 13);738;753;772;18;False
799;(9, 5);(10, 6);766;771;773;10;False
792;(10, 7);(1, 11);760;766;779;21;False
797;(13, 2);(5, 5);765;768;779;23;True
793;(10, 8);(10, 10);760;768;782;11;False
795;(8, 9);(12, 5);764;773;783;25;False
801;(10, 4);(16, 12);767;769;783;29;False
794;(5, 9);(4, 12);761;774;784;17;False
800;(1, 3);(7, 12);766;769;784;24;False
802;(8, 1);(13, 10);767;770;785;28;False
807;(11, 1);(13, 3);775;778;788;20;True
791;(1, 6);(1, 1);757;773;790;13;False
796;(16, 6);(1, 13);764;768;790;22;False
803;(4, 4);(12, 9);770;778;791;12;False
804;(6, 13);(15, 5);773;775;792;14;False
798;(7, 8);(10, 12);765;780;793;19;False
817;(16, 13);(9, 9);785;785;795;29;True
806;(13, 4);(5, 13);773;774;797;15;False
813;(4, 11);(1, 1);782;785;798;17;False
814;(16, 8);(13, 2);783;789;798;26;False
808;(7, 6);(1, 12);778;783;799;10;False
809;(6, 1);(4, 2);780;796;799;25;False
810;(4, 7);(7, 10);781;790;800;21;False
819;(14, 9);(15, 13);790;793;800;12;False
823;(4, 7);(3, 5);795;797;800;11;False
830;(4, 3);(4, 7);801;801;804;25;False
805;(1, 4);(13, 7);773;784;805;23;False
815;(7, 4);(10, 7);784;795;807;18;False
820;(10, 6);(10, 10);790;805;809;29;False
821;(9, 5);(16, 11);791;791;809;27;False
831;(3, 5);(4, 8);801;805;809;17;False
818;(13, 11);(3, 1);786;786;810;28;False
827;(13, 2);(16, 8);800;801;810;14;True
812;(9, 1);(16, 2);781;792;811;16;False
811;(5, 1);(13, 6);781;798;813;20;False
824;(9, 13);(11, 1);795;795;813;19;False
834;(8, 13);(14, 9);804;804;814;21;False
829;(3, 9);(1, 8);800;804;815;24;False
828;(1, 7);(5, 5);800;804;816;11;False
833;(7, 10);(12, 9);804;810;816;22;False
838;(11, 5);(7, 6);808;811;816;26;False
832;(5, 9);(13, 12);801;807;818;25;False
840;(13, 8);(14, 5);809;813;818;18;False
822;(4, 6);(2, 13);793;805;819;15;False
839;(4, 7);(1, 1);809;811;820;10;False
816;(7, 3);(16, 10);784;802;823;13;False
842;(13, 7);(16, 13);811;814;823;20;False
847;(7, 12);(12, 9);814;816;824;29;True
843;(12, 1);(10, 7);813;814;825;19;False
825;(16, 13);(16, 4);797;811;826;27;False
836;(13, 10);(15, 1);806;808;827;23;False
846;(15, 13);(9, 13);814;821;827;21;False
841;(3, 13);(11, 13);809;820;828;15;False
852;(11, 5);(12, 1);822;822;829;14;False
826;(7, 8);(12, 5);799;818;830;26;False
855;(15, 9);(16, 12);823;826;830;22;False
837;(16, 7);(5, 13);806;811;832;12;True
848;(5, 5);(1, 12);814;816;833;11;False
850;(8, 1);(4, 12);820;820;835;16;False
859;(6, 5);(10, 2);826;829;836;10;False
861;(1, 10);(1, 7);828;835;838;11;False
